date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:52	34854/34854	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:51%20GMT	https://www.tomscott.com/newsletter/2023-10-30/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-10-30/index.html	(from https://www.tomscott.com/newsletter/)
00:11:53	34860/34860	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:52%20GMT	https://www.tomscott.com/newsletter/2023-10-23/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-10-23/index.html	(from https://www.tomscott.com/newsletter/)
00:11:54	34735/34735	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:53%20GMT	https://www.tomscott.com/newsletter/2023-10-16/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-10-16/index.html	(from https://www.tomscott.com/newsletter/)
00:11:54	35627/35627	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:53%20GMT	https://www.tomscott.com/newsletter/2023-10-09/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-10-09/index.html	(from https://www.tomscott.com/newsletter/)
00:11:54	35004/35004	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:53%20GMT	https://www.tomscott.com/newsletter/2023-10-02/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-10-02/index.html	(from https://www.tomscott.com/newsletter/)
00:11:55	35305/35305	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:54%20GMT	https://www.tomscott.com/newsletter/2023-09-25/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-09-25/index.html	(from https://www.tomscott.com/newsletter/)
00:11:56	36789/36789	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:55%20GMT	https://www.tomscott.com/newsletter/2023-09-18/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-09-18/index.html	(from https://www.tomscott.com/newsletter/)
00:11:56	34913/34913	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:55%20GMT	https://www.tomscott.com/newsletter/2023-09-11/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-09-11/index.html	(from https://www.tomscott.com/newsletter/)
00:11:56	35624/35624	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:56%20GMT	https://www.tomscott.com/newsletter/2023-09-04/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-09-04/index.html	(from https://www.tomscott.com/newsletter/)
00:11:57	35264/35264	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:56%20GMT	https://www.tomscott.com/newsletter/2023-08-28/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-08-28/index.html	(from https://www.tomscott.com/newsletter/)
00:11:58	35467/35467	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:57%20GMT	https://www.tomscott.com/newsletter/2023-08-21/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-08-21/index.html	(from https://www.tomscott.com/newsletter/)
00:11:58	35891/35891	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:57%20GMT	https://www.tomscott.com/newsletter/2023-08-14/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-08-14/index.html	(from https://www.tomscott.com/newsletter/)
00:11:58	37567/37567	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:58%20GMT	https://www.tomscott.com/newsletter/2023-08-07/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-08-07/index.html	(from https://www.tomscott.com/newsletter/)
00:11:59	35443/35443	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:58%20GMT	https://www.tomscott.com/newsletter/2023-07-31/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-07-31/index.html	(from https://www.tomscott.com/newsletter/)
00:12:00	35830/35830	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:59%20GMT	https://www.tomscott.com/newsletter/2023-07-24/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-07-24/index.html	(from https://www.tomscott.com/newsletter/)
00:12:00	35695/35695	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:11:59%20GMT	https://www.tomscott.com/newsletter/2023-07-17/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-07-17/index.html	(from https://www.tomscott.com/newsletter/)
00:12:00	34658/34658	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:00%20GMT	https://www.tomscott.com/newsletter/2023-07-10/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-07-10/index.html	(from https://www.tomscott.com/newsletter/)
00:12:01	36238/36238	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:00%20GMT	https://www.tomscott.com/newsletter/2023-07-03/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-07-03/index.html	(from https://www.tomscott.com/newsletter/)
00:12:02	35372/35372	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:01%20GMT	https://www.tomscott.com/newsletter/2023-06-26/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-06-26/index.html	(from https://www.tomscott.com/newsletter/)
00:12:02	37721/37721	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:01%20GMT	https://www.tomscott.com/newsletter/2023-06-19/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-06-19/index.html	(from https://www.tomscott.com/newsletter/)
00:12:03	36134/36134	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:02%20GMT	https://www.tomscott.com/newsletter/2023-06-12/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-06-12/index.html	(from https://www.tomscott.com/newsletter/)
00:12:03	35290/35290	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:02%20GMT	https://www.tomscott.com/newsletter/2023-06-05/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-06-05/index.html	(from https://www.tomscott.com/newsletter/)
00:12:03	35126/35126	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:03%20GMT	https://www.tomscott.com/newsletter/2023-05-29/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-05-29/index.html	(from https://www.tomscott.com/newsletter/)
00:12:04	36088/36088	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:04%20GMT	https://www.tomscott.com/newsletter/2023-05-22/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-05-22/index.html	(from https://www.tomscott.com/newsletter/)
00:12:05	35158/35158	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:04%20GMT	https://www.tomscott.com/newsletter/2023-05-15/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-05-15/index.html	(from https://www.tomscott.com/newsletter/)
00:12:05	35900/35900	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:04%20GMT	https://www.tomscott.com/newsletter/2023-05-08/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-05-08/index.html	(from https://www.tomscott.com/newsletter/)
00:12:05	35443/35443	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:05%20GMT	https://www.tomscott.com/newsletter/2023-05-01/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-05-01/index.html	(from https://www.tomscott.com/newsletter/)
00:12:07	35654/35654	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:06%20GMT	https://www.tomscott.com/newsletter/2023-04-24/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-04-24/index.html	(from https://www.tomscott.com/newsletter/)
00:12:07	36345/36345	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:06%20GMT	https://www.tomscott.com/newsletter/2023-04-17/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-04-17/index.html	(from https://www.tomscott.com/newsletter/)
00:12:07	35406/35406	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:06%20GMT	https://www.tomscott.com/newsletter/2023-04-10/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-04-10/index.html	(from https://www.tomscott.com/newsletter/)
00:12:07	34879/34879	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:07%20GMT	https://www.tomscott.com/newsletter/2023-04-03/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-04-03/index.html	(from https://www.tomscott.com/newsletter/)
00:12:09	36544/36544	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:08%20GMT	https://www.tomscott.com/newsletter/2023-03-27/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-03-27/index.html	(from https://www.tomscott.com/newsletter/)
00:12:09	34987/34987	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:08%20GMT	https://www.tomscott.com/newsletter/2023-03-20/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-03-20/index.html	(from https://www.tomscott.com/newsletter/)
00:12:09	35685/35685	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:08%20GMT	https://www.tomscott.com/newsletter/2023-03-13/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-03-13/index.html	(from https://www.tomscott.com/newsletter/)
00:12:09	34819/34819	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:09%20GMT	https://www.tomscott.com/newsletter/2023-03-06/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-03-06/index.html	(from https://www.tomscott.com/newsletter/)
00:12:11	35297/35297	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:10%20GMT	https://www.tomscott.com/newsletter/2023-02-27/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-02-27/index.html	(from https://www.tomscott.com/newsletter/)
00:12:11	34883/34883	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:10%20GMT	https://www.tomscott.com/newsletter/2023-02-20/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-02-20/index.html	(from https://www.tomscott.com/newsletter/)
00:12:11	35776/35776	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:10%20GMT	https://www.tomscott.com/newsletter/2023-02-13/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-02-13/index.html	(from https://www.tomscott.com/newsletter/)
00:12:12	35526/35526	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:11%20GMT	https://www.tomscott.com/newsletter/2023-02-06/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-02-06/index.html	(from https://www.tomscott.com/newsletter/)
00:12:13	34558/34558	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:12%20GMT	https://www.tomscott.com/newsletter/2023-01-30/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-01-30/index.html	(from https://www.tomscott.com/newsletter/)
00:12:13	35153/35153	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:12%20GMT	https://www.tomscott.com/newsletter/2023-01-23/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-01-23/index.html	(from https://www.tomscott.com/newsletter/)
00:12:13	35705/35705	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:12%20GMT	https://www.tomscott.com/newsletter/2023-01-16/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-01-16/index.html	(from https://www.tomscott.com/newsletter/)
00:12:14	34752/34752	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:13%20GMT	https://www.tomscott.com/newsletter/2023-01-09/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-01-09/index.html	(from https://www.tomscott.com/newsletter/)
00:12:15	35209/35209	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:14%20GMT	https://www.tomscott.com/newsletter/2023-01-02/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2023-01-02/index.html	(from https://www.tomscott.com/newsletter/)
00:12:15	35447/35447	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:14%20GMT	https://www.tomscott.com/newsletter/2022-12-26/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-12-26/index.html	(from https://www.tomscott.com/newsletter/)
00:12:16	35628/35628	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:15%20GMT	https://www.tomscott.com/newsletter/2022-12-19/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-12-19/index.html	(from https://www.tomscott.com/newsletter/)
00:12:16	35472/35472	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:15%20GMT	https://www.tomscott.com/newsletter/2022-12-12/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-12-12/index.html	(from https://www.tomscott.com/newsletter/)
00:12:17	37131/37131	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:16%20GMT	https://www.tomscott.com/newsletter/2022-12-05/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-12-05/index.html	(from https://www.tomscott.com/newsletter/)
00:12:17	36102/36102	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:16%20GMT	https://www.tomscott.com/newsletter/2022-11-28/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-11-28/index.html	(from https://www.tomscott.com/newsletter/)
00:12:18	35904/35904	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:17%20GMT	https://www.tomscott.com/newsletter/2022-11-21/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-11-21/index.html	(from https://www.tomscott.com/newsletter/)
00:12:18	35646/35646	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:17%20GMT	https://www.tomscott.com/newsletter/2022-11-14/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-11-14/index.html	(from https://www.tomscott.com/newsletter/)
00:12:19	35867/35867	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:18%20GMT	https://www.tomscott.com/newsletter/2022-11-07/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-11-07/index.html	(from https://www.tomscott.com/newsletter/)
00:12:19	37049/37049	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:18%20GMT	https://www.tomscott.com/newsletter/2022-10-31/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-10-31/index.html	(from https://www.tomscott.com/newsletter/)
00:12:20	35285/35285	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:19%20GMT	https://www.tomscott.com/newsletter/2022-10-17/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-10-17/index.html	(from https://www.tomscott.com/newsletter/)
00:12:20	35790/35790	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:19%20GMT	https://www.tomscott.com/newsletter/2022-10-24/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-10-24/index.html	(from https://www.tomscott.com/newsletter/)
00:12:21	36128/36128	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:20%20GMT	https://www.tomscott.com/newsletter/2022-10-10/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-10-10/index.html	(from https://www.tomscott.com/newsletter/)
00:12:22	34642/34642	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:21%20GMT	https://www.tomscott.com/newsletter/2022-10-03/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-10-03/index.html	(from https://www.tomscott.com/newsletter/)
00:12:23	36343/36343	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:21%20GMT	https://www.tomscott.com/newsletter/2022-09-19/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-09-19/index.html	(from https://www.tomscott.com/newsletter/)
00:12:23	35312/35312	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:21%20GMT	https://www.tomscott.com/newsletter/2022-09-26/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-09-26/index.html	(from https://www.tomscott.com/newsletter/)
00:12:24	35856/35856	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:23%20GMT	https://www.tomscott.com/newsletter/2022-09-12/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-09-12/index.html	(from https://www.tomscott.com/newsletter/)
00:12:24	34673/34673	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:23%20GMT	https://www.tomscott.com/newsletter/2022-09-05/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-09-05/index.html	(from https://www.tomscott.com/newsletter/)
00:12:25	34425/34425	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:24%20GMT	https://www.tomscott.com/newsletter/2022-08-29/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-08-29/index.html	(from https://www.tomscott.com/newsletter/)
00:12:26	34889/34889	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:25%20GMT	https://www.tomscott.com/newsletter/2022-08-22/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-08-22/index.html	(from https://www.tomscott.com/newsletter/)
00:12:26	34538/34538	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:25%20GMT	https://www.tomscott.com/newsletter/2022-08-15/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-08-15/index.html	(from https://www.tomscott.com/newsletter/)
00:12:26	34544/34544	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:25%20GMT	https://www.tomscott.com/newsletter/2022-08-08/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-08-08/index.html	(from https://www.tomscott.com/newsletter/)
00:12:27	34844/34844	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:26%20GMT	https://www.tomscott.com/newsletter/2022-08-01/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-08-01/index.html	(from https://www.tomscott.com/newsletter/)
00:12:28	34605/34605	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:27%20GMT	https://www.tomscott.com/newsletter/2022-07-25/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-07-25/index.html	(from https://www.tomscott.com/newsletter/)
00:12:28	34985/34985	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:27%20GMT	https://www.tomscott.com/newsletter/2022-07-18/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-07-18/index.html	(from https://www.tomscott.com/newsletter/)
00:12:29	34110/34110	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:28%20GMT	https://www.tomscott.com/newsletter/2022-07-11/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-07-11/index.html	(from https://www.tomscott.com/newsletter/)
00:12:30	34635/34635	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:28%20GMT	https://www.tomscott.com/newsletter/2022-07-04/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-07-04/index.html	(from https://www.tomscott.com/newsletter/)
00:12:30	34488/34488	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:29%20GMT	https://www.tomscott.com/newsletter/2022-06-27/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-06-27/index.html	(from https://www.tomscott.com/newsletter/)
00:12:31	36090/36090	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:29%20GMT	https://www.tomscott.com/newsletter/2022-06-20/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-06-20/index.html	(from https://www.tomscott.com/newsletter/)
00:12:32	34972/34972	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:30%20GMT	https://www.tomscott.com/newsletter/2022-06-13/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-06-13/index.html	(from https://www.tomscott.com/newsletter/)
00:12:32	34562/34562	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:31%20GMT	https://www.tomscott.com/newsletter/2022-06-06/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-06-06/index.html	(from https://www.tomscott.com/newsletter/)
00:12:33	34239/34239	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:31%20GMT	https://www.tomscott.com/newsletter/2022-05-30/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-05-30/index.html	(from https://www.tomscott.com/newsletter/)
00:12:33	35169/35169	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:32%20GMT	https://www.tomscott.com/newsletter/2022-05-23/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-05-23/index.html	(from https://www.tomscott.com/newsletter/)
00:12:34	35688/35688	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:33%20GMT	https://www.tomscott.com/newsletter/2022-05-16/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-05-16/index.html	(from https://www.tomscott.com/newsletter/)
00:12:34	33954/33954	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:33%20GMT	https://www.tomscott.com/newsletter/2022-05-09/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-05-09/index.html	(from https://www.tomscott.com/newsletter/)
00:12:35	34977/34977	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:34%20GMT	https://www.tomscott.com/newsletter/2022-05-02/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-05-02/index.html	(from https://www.tomscott.com/newsletter/)
00:12:35	34725/34725	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:34%20GMT	https://www.tomscott.com/newsletter/2022-04-25/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-04-25/index.html	(from https://www.tomscott.com/newsletter/)
00:12:36	34795/34795	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:35%20GMT	https://www.tomscott.com/newsletter/2022-04-18/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-04-18/index.html	(from https://www.tomscott.com/newsletter/)
00:12:36	34374/34374	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:35%20GMT	https://www.tomscott.com/newsletter/2022-04-11/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-04-11/index.html	(from https://www.tomscott.com/newsletter/)
00:12:37	34382/34382	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:36%20GMT	https://www.tomscott.com/newsletter/2022-04-04/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-04-04/index.html	(from https://www.tomscott.com/newsletter/)
00:12:37	34523/34523	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:36%20GMT	https://www.tomscott.com/newsletter/2022-03-28/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-03-28/index.html	(from https://www.tomscott.com/newsletter/)
00:12:38	34556/34556	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:37%20GMT	https://www.tomscott.com/newsletter/2022-03-21/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-03-21/index.html	(from https://www.tomscott.com/newsletter/)
00:12:39	33971/33971	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:38%20GMT	https://www.tomscott.com/newsletter/2022-03-14/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-03-14/index.html	(from https://www.tomscott.com/newsletter/)
00:12:39	34193/34193	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:38%20GMT	https://www.tomscott.com/newsletter/2022-03-07/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-03-07/index.html	(from https://www.tomscott.com/newsletter/)
00:12:40	34923/34923	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:39%20GMT	https://www.tomscott.com/newsletter/2022-02-28/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-02-28/index.html	(from https://www.tomscott.com/newsletter/)
00:12:41	34242/34242	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:40%20GMT	https://www.tomscott.com/newsletter/2022-02-21/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-02-21/index.html	(from https://www.tomscott.com/newsletter/)
00:12:41	34990/34990	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:40%20GMT	https://www.tomscott.com/newsletter/2022-02-14/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-02-14/index.html	(from https://www.tomscott.com/newsletter/)
00:12:42	35241/35241	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:41%20GMT	https://www.tomscott.com/newsletter/2022-02-07/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-02-07/index.html	(from https://www.tomscott.com/newsletter/)
00:12:42	35546/35546	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:41%20GMT	https://www.tomscott.com/newsletter/2022-01-31/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-01-31/index.html	(from https://www.tomscott.com/newsletter/)
00:12:43	36047/36047	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:42%20GMT	https://www.tomscott.com/newsletter/2022-01-24/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-01-24/index.html	(from https://www.tomscott.com/newsletter/)
00:12:43	34621/34621	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2005:12:42%20GMT	https://www.tomscott.com/newsletter/2022-01-17/	C:/Users/delco/Desktop/Website/www.tomscott.com/newsletter/2022-01-17/index.html	(from https://www.tomscott.com/newsletter/)
